"",sample,M1.1,M1.2,M2.1,M2.2,M2.3,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M4.1,M4.2,M4.3,M4.4,M4.5,M4.6,M4.7,M4.8,M4.9,M4.10,M4.11,M4.12,M4.13,M4.14,M4.15,M4.16,M5.1,M5.2,M5.3,M5.4,M5.5,M5.6,M5.7,M5.8,M5.9,M5.10,M5.11,M5.12,M5.13,M5.14,M5.15,M6.1,M6.2,M6.3,M6.4,M6.5,M6.6,M6.7,M6.8,M6.9,M6.10,M6.11,M6.12,M6.13,M6.14,M6.15,M6.16,M6.17,M6.18,M6.19,M6.20,M7.1,M7.2,M7.3,M7.4,M7.5,M7.6,M7.7,M7.8,M7.9,M7.10,M7.11,M7.12,M7.13,M7.14,M7.15,M7.16,M7.17,M7.18,M7.19,M7.20,M7.21,M7.22,M7.23,M7.24,M7.25,M7.26,M7.27,M7.28,M7.29,M7.30,M7.31,M7.32,M7.33,M7.34,M7.35,M8.1,M8.2,M8.3,M8.4,M8.5,M8.6,M8.7,M8.8,M8.9,M8.10,M8.11,M8.12,M8.13,M8.14,M8.15,M8.16,M8.17,M8.18,M8.19,M8.20,M8.21,M8.22,M8.23,M8.24,M8.25,M8.26,M8.27,M8.28,M8.29,M8.30,M8.31,M8.32,M8.33,M8.34,M8.35,M8.36,M8.37,M8.38,M8.39,M8.40,M8.41,M8.42,M8.43,M8.44,M8.45,M8.46,M8.47,M8.48,M8.49,M8.50,M8.51,M8.52,M8.53,M8.54,M8.55,M8.56,M8.57,M8.58,M8.59,M8.60,M8.61,M8.62,M8.63,M8.64,M8.65,M8.66,M8.67,M8.68,M8.69,M8.70,M8.71,M8.72,M8.73,M8.74,M8.75,M8.76,M8.77,M8.78,M8.79,M8.80,M8.81,M8.82,M8.83,M8.84,M8.85,M8.86,M8.87,M8.88,M8.89,M8.90,M8.91,M8.92,M8.93,M8.94,M8.95,M8.96,M8.97,M8.98,M8.99,M8.100,M8.101,M8.102,M8.103,M8.104,M8.105,M8.106,M8.107,M8.108,M8.109,M8.110,M8.111,M9.1,M9.2,M9.3,M9.4,M9.5,M9.6,M9.7,M9.8,M9.9,M9.10,M9.11,M9.12,M9.13,M9.14,M9.15,M9.16,M9.17,M9.18,M9.19,M9.20,M9.21,M9.22,M9.23,M9.24,M9.25,M9.26,M9.27,M9.28,M9.29,M9.30,M9.31,M9.32,M9.33,M9.34,M9.35,M9.36,M9.37,M9.38,M9.39,M9.40,M9.41,M9.42,M9.43,M9.44,M9.45,M9.46,M9.47,M9.48,M9.49,M9.50,M9.51,M9.52
"1",AD8262821,0.0381383047087443,0.0366001469659773,0.0442623618413615,0.0439872288882484,0.0351601088214498,0.0378321762418979,0.0443737278938941,0.040646678733068,0.0419450700096365,0.0440291783655448,0.0440810014895957,0.0457499359856673,0.0442522895616133,-0.0455612431260743,0.0398257239204848,0.0438121060792876,0.0435521978488559,0.0444928730010381,0.044403784499323,0.0436013758863118,0.0409047675231773,0.0422210682016099,0.0443721044487716,0.0440795403855023,0.0412295806008025,0.0455250901205468,0.0443465032552456,0.0433609606360547,0.0431356032018632,0.040902889075054,0.0434461106670267,0.044029484075038,0.044005128284986,0.0439375364397092,0.0446427574862484,0.0439575020540368,0.0435342024615245,0.0453108803363473,0.0428906240576506,0.0435943692014683,0.0448626584551203,0.0388917421853629,0.0430683434179258,0.0437934717161052,0.0433513408905934,0.0432871194335987,0.0439021793653094,0.0433379785682454,0.0437881551554158,0.0435195716148651,0.045377999819857,0.0446745305985901,0.0403838498012918,0.0442083265390689,0.0435269023250974,0.0398690649843966,0.0463875442559302,0.0421748868272372,0.0440729136000676,-0.0375811706269372,0.0460084338934645,0.0442202922724764,0.0435227328623731,0.0443589500762695,0.0437466302217254,0.0439575809055226,0.0439730479701964,0.0440048181484559,0.0433363038850338,0.0438351599803755,0.0435531271718875,0.0437138398194119,0.0431765944237423,0.0445592326545667,0.0450665741708993,0.0438046720275465,0.0443540628647836,0.044266988503396,0.0440167914981848,0.0442755491447471,0.0439788828832393,0.0435793116208786,0.0432656459040349,0.0420662252136081,0.0435345654291751,0.0445409006566844,0.0451867295877823,0.0430808504526131,0.0443381552202789,0.044448264943345,0.0432473251765375,0.0431737418162594,0.042691640683325,0.0431274356559273,0.0404713473592787,0.0435751422688463,0.0428516619776551,0.0433890329394054,0.0436547846613607,0.0452684695143598,0.044302374344872,0.0450556781378119,0.0441117889205645,0.043716130554236,0.0439180394715552,-0.0435815506564784,0.0437368064566766,0.0445236795893673,0.0432833639569793,0.0444083687953502,0.0442211359284857,0.044599134147582,0.0450796124127711,0.0444529260534114,0.0387257865615732,0.043554049891907,0.044131311576982,0.0443341467161548,0.0437051263452632,0.0438329024463394,-0.0443378730042088,0.0438270035136839,0.04180589955107,0.043517226678684,0.0443643004499125,-0.0431501637752088,-0.0442162066430602,-0.0442185343968677,-0.0438716405729298,-0.0446635143068214,-0.0425471147750214,0.0418067322528948,0.043703587641503,-0.0431296269215154,0.0446699840140011,-0.0389331943816399,-0.0444424707730693,-0.0423230680198662,-0.0445572316695566,-0.0440490488047944,-0.0443468140151659,-0.0436956760275305,-0.0428555609005754,0.0441143500690067,-0.0438139081723217,-0.0442390087059606,-0.0446472521466145,-0.0434295819822073,-0.0428497713875497,-0.0421218603258667,-0.0448522668891874,-0.0442670041280888,-0.045005290927944,-0.0435001322271349,-0.046654360971757,-0.0427810904028896,-0.0428866625617155,-0.0440202134924004,-0.0418268357870361,-0.044543983107981,-0.0441644912529722,0.0427741400912939,0.0435799968081068,-0.0436380067786532,-0.0439855705605338,-0.0437131924668051,-0.0440279482709912,0.0428451732194486,-0.0433566350753598,0.0431135182454482,-0.044114401123118,-0.0437971423743107,-0.0409836405721212,-0.0401373788271544,-0.0443298958487572,0.0434284246188569,0.0431645646296094,0.0431861305212812,0.0402888406949715,0.0432498272996427,0.0455542962372123,0.0438258008350656,0.0446578712881766,-0.0434939944409673,0.0436426002376552,0.0449190637567264,0.045168135637614,0.0438887867415723,0.0438552822783055,0.0448738270643533,0.0421239299923846,0.0418734149169037,0.043972969155324,0.0435792385190148,0.0433942824431709,0.0427259278876426,0.044718278833574,0.0448996839573468,0.0447160133743289,0.0436318578554468,0.0443347383705343,0.0429698850087457,0.0432779218951935,0.0432329881675038,0.045051123974571,0.0436992191404765,0.0420070382782736,0.0438200836657249,0.0437492169596602,0.04444213653302,0.0447410732530319,0.0431040148164476,0.045987686861146,0.0439734391031732,0.0444489842531292,0.0435074072498996,0.0445348942792809,0.044007049048834,0.0455576101815601,0.043260570067937,0.0440505222140662,0.0436848477545955,0.0438772520660426,0.0437588109989583,0.043968490179304,0.0434559072735144,0.0429160212710937,0.0434660097250865,0.0432390349612836,0.0434519045633926,0.0429503774307784,0.0440844771690063,0.0442716062923205,0.0429196956457337,0.0442187810128706,0.0437110252955395,0.0436140432916788,0.0416892185894689,0.045544453719448,0.0440621359498176,0.04154548145432,0.0429464361954537,0.0439290097772158,-0.0436507208144242,0.0432550330494423,-0.0444723179143469,-0.044247281472828,-0.0438921773895947,-0.041436679149601,0.0428077833580181,-0.0428690459700725,-0.0430076640374946,-0.044236734025933,-0.0436906583282007,-0.0438611548326763,0.0423426972296521,0.0423571475057222,0.0423668105275399,0.0437040818229726,0.0429611325392469
"2",AD8264621,0.0407801896250911,0.0374983935520971,0.0446873597665118,0.0442671046407415,0.0408552805119412,0.0414272423904794,0.0455147488720829,0.0436837331377025,0.0425886366352963,0.0446316834956,0.0443894069968092,0.0457465288017536,0.046082629945666,-0.0451635324176589,0.0423308780129792,0.0439988172793011,0.0444398034443043,0.0445023176654017,0.0440921846866455,0.0442719309155969,0.0419028319881241,0.0448926484250956,0.0448462910692835,0.0447901275409712,0.042205333329417,0.0454232875136343,0.0446321699422936,0.0443712568107761,0.0434969603390515,0.0425625749817773,0.0439166617998926,0.0444162733485248,0.0441758412306796,0.0445098121252462,0.0443188070004529,0.044335661792671,0.044401682178046,0.044855374527662,0.0434716274945561,0.0441406922583915,0.0451269930938568,0.0432862087038108,0.0436105350156062,0.0441796417231917,0.0439927037116182,0.0440187979245417,0.0439440504470953,0.0443207166800946,0.0439919743840438,0.04467437237241,0.0449996665779315,0.0447209411965253,0.0431959206906762,0.0448294077667929,0.0446096218364742,0.0417273335999601,0.0464043353424685,0.0435458521762652,0.0446388897291788,-0.0415420262241924,0.0456702451514467,0.0447721038709627,0.0443841178081662,0.0445133857071963,0.0440361931797,0.0442992857201333,0.0440309124969132,0.0443697601224769,0.0440942979136816,0.0441587842519199,0.0440546809511353,0.0445560032085502,0.0439200409120708,0.0446642059687989,0.0440244537368914,0.0438698470185065,0.0445924488834216,0.0450341480743449,0.044141839212282,0.0443892137412663,0.0441112505900439,0.0439170738516444,0.0438588522882283,0.043027119903093,0.0439779818551618,0.0450070495241689,0.0450331698157199,0.0439879909634399,0.0450093863124773,0.0438225742050981,0.04455473004241,0.0439429053762427,0.0438553913895366,0.0451621196659954,0.0424668912027074,0.0441634570620078,0.0442080191621118,0.0446212675749312,0.0444296715321489,0.0451391705085102,0.0444929355210941,0.0452487468194316,0.0443249863220981,0.0443016130699326,0.044158118196309,-0.0442141220775178,0.0443040217814339,0.0443744513399961,0.0437506997066547,0.0445622452486703,0.0444653041568981,0.044344105059275,0.0440929589718283,0.043479401498244,0.0422225943537856,0.0440581454253489,0.0445280941835128,0.044908429369477,0.0437560121746454,0.0438311259482906,-0.0452449440078082,0.0442903008057705,0.043069417898579,0.044529082372352,0.0451338865684754,-0.0444251383859546,-0.0428809348098088,-0.0446574911405087,-0.0440119670496144,-0.0441593683785632,-0.0430315675996917,0.0425692487204598,0.0440085409142877,-0.0442112739045313,0.0446334395713846,-0.0424298365201745,-0.0447770004686308,-0.0435598247024483,-0.0444631251061171,-0.0442598691538869,-0.0445351095451186,-0.0446745626617614,-0.0434801669276567,0.0439658366104589,-0.0444846832953015,-0.0436155424209612,-0.0443302341654988,-0.0439365988350544,-0.0439596841532087,-0.0433744328080538,-0.0451403210098678,-0.0441324491233853,-0.0457600723841605,-0.043985035364193,-0.0459930985393783,-0.0437315342222004,-0.043803910862493,-0.0443410369769794,-0.0417876545947273,-0.0440126985756621,-0.044008198002961,0.0433328843047126,0.0445694603917048,-0.0442657655487011,-0.0441489100428402,-0.0444187053906445,-0.0438236315705159,0.0385267748233395,-0.0436379320806905,0.0442674364582363,-0.0443331870962318,-0.0443074037602095,-0.0411553692748829,-0.0422356557696336,-0.0440565021091833,0.0444322044816624,0.043439020295625,0.0441601563231849,0.0421094601205342,0.0441610731314337,0.0447153223579161,0.0441035127262161,0.0437199141864463,-0.0441121515313541,0.0442019266655207,0.0444222069338932,0.0454230628779983,0.0446748390330408,0.0436462673220137,0.0432446185746644,0.0412528354358795,0.0435237111185322,0.0439818759139548,0.0441332035200855,0.0450423791166578,0.0435212524391694,0.0445258712486354,0.0442519301137167,0.0448593152993667,0.0439167747926881,0.044988728849076,0.0442975204211929,0.0442428644909325,0.0443015642095573,0.0453377509126622,0.0438116915889164,0.0430708385821741,0.0430208493075678,0.0441405405415096,0.0443975327303032,0.044857842865013,0.0436322509447635,0.0451153039169221,0.0442926165968886,0.044360778480616,0.0441832770697089,0.0445359102011125,0.0445460411217647,0.0455592406173167,0.0436393496113199,0.0442036829163586,0.0440179073244121,0.0443748632203068,0.0441401991996833,0.0440038716662648,0.0440468989312073,0.043574552578025,0.0437571803720984,0.0438164671703844,0.0446179769515854,0.0436305359337032,0.0446419618913576,0.0444218217307682,0.0440877881796442,0.0441341113805052,0.0439019618819712,0.0438064313253391,0.0420155008554453,0.0447530632359586,0.0439198505538501,0.0431758909349136,0.0444473735568425,0.0453156906064447,-0.0426379796142861,0.0438653216602751,-0.0442929950880847,-0.0416328400210777,-0.0447754177250821,-0.0426691609094048,0.0443315063873886,-0.0435017265226237,-0.0439874946597477,-0.0439101172708918,-0.0445169099855508,-0.0443020898188863,0.04314820844452,0.0436243021233999,0.0435295213101704,0.0439256937779691,0.0436866944758593
"3",AD8263721,0.0411774927434829,0.0373173967383703,0.0447065180185096,0.0442836100311706,0.0428355274372616,0.0431520741931323,0.0441560291661207,0.0425799554097255,0.0424506817105028,0.0454038266707251,0.0452852341268032,0.0468367425375291,0.0441979577650741,-0.046124276328379,0.0433140226927721,0.0442681465461468,0.0435263897106745,0.0452107273713102,0.0449464570316908,0.0437793403870022,0.0427332848267225,0.0437948553625922,0.0454174969216322,0.0435999498724692,0.0426774032451792,0.0462899618917147,0.0447628554123799,0.0437998754081225,0.0433765545732084,0.0431600892929293,0.0446069951781372,0.0450281465132269,0.0447922009086268,0.0437828857415083,0.0451352415485431,0.04491527777281,0.0449618220728059,0.0449785489892642,0.0430344307095694,0.0444472356497075,0.0436762955470035,0.0426818271501494,0.0436714443484521,0.0446462109735651,0.0436627841446762,0.0442648189414993,0.0441240921165347,0.0438557109426435,0.0446361866889292,0.0447389634312186,0.0459753758036349,0.044733531566581,0.0425439942054747,0.0452151490067797,0.0436970099869152,0.0423708936275903,0.0468418589858102,0.0446779495299658,0.0450581633145196,-0.0431663656294175,0.0469999190230525,0.0440082325884467,0.0439094266770552,0.0442048629811608,0.0440919489297816,0.0450069023010525,0.0447027839889698,0.0452148304567549,0.0443050854614514,0.044498474440738,0.0439539276678474,0.0437991061135062,0.0444013927201995,0.0454922875933398,0.0449431165982682,0.0442961669553199,0.0436752858111041,0.0440923035344452,0.0446783381377402,0.0447646387990956,0.0443469156513175,0.0442957278683291,0.0438095965642021,0.0429303049846633,0.0436193321579089,0.0457874186252321,0.0452945599766902,0.0440918191525507,0.0438853269335537,0.0445202266374295,0.0438686561157535,0.0437217124717483,0.0441989490827015,0.0446201641334541,0.0430229158435228,0.0438372199808163,0.0425936489871611,0.04476198351422,0.0438770019858321,0.0449714054863047,0.044474161358375,0.0460724883849152,0.0447845984746798,0.044317236463151,0.0445123225609622,-0.0445528193226398,0.0440691775954763,0.0447934245788735,0.0443258081453162,0.0455422243463281,0.0453127532573394,0.0452148883561619,0.0451371026036714,0.0450468012686767,0.0416384772967992,0.0441412693919481,0.0448787572170231,0.0446734109834211,0.0448382076202794,0.0441971507741168,-0.0441887823845399,0.044759932022945,0.0439055098511863,0.0439258309639843,0.045180156752809,-0.0452197687187229,-0.0440706136886183,-0.0442939332656826,-0.0443155836043613,-0.0449669331689614,-0.0443577649219486,0.0438324877604889,0.043564797451466,-0.0438657580326217,0.0448936276222233,-0.0415292598544344,-0.0454860951340228,-0.0423878270211598,-0.044847870487531,-0.0441035511407251,-0.043893388452075,-0.0444319185606248,-0.0443542981790827,0.0439708495965699,-0.0435569138415538,-0.0441561206605278,-0.044642651043703,-0.0436920724957939,-0.043710917121099,-0.0440123822363019,-0.0445840960996484,-0.0444764453296481,-0.0459871562297274,-0.0433487344871001,-0.0471972304136782,-0.0436379313563315,-0.0430159251427104,-0.0450788653817599,-0.0427621627503422,-0.0444387646094554,-0.0445756724754134,0.0424475931098999,0.0439298828917571,-0.0438749149232113,-0.0446106412424395,-0.0440672078432044,-0.0436117558966655,0.0399863300040626,-0.0431062155293269,0.0449452090386158,-0.0450841800421603,-0.0446544329824806,-0.0429421497773869,-0.0426792461063106,-0.0448290089560296,0.043202332256894,0.0441449353386667,0.044256152326737,0.0431809847452329,0.0451460333144783,0.0456506610829299,0.0435502809710261,0.0451903288478243,-0.0442037481027504,0.043874874566758,0.045938243243415,0.0436931298981476,0.044307056243188,0.0429743964362738,0.0455527480725416,0.0420730719708053,0.0432886391916446,0.0441717528923442,0.0439239086244958,0.0440708213053248,0.0443595872991944,0.0462954251857423,0.0445796565197139,0.044693040853955,0.0442004680964179,0.0458049835259434,0.0443995469932425,0.0433675261834614,0.043702971307731,0.0459207296853737,0.0448393692552211,0.043915618411563,0.0430798202438443,0.0446076977123193,0.0452705551933016,0.0449819476620819,0.0439860718335087,0.0453538889014201,0.0450314822315444,0.04471084057166,0.0440057605687711,0.045618919871091,0.0441031611034553,0.0464215564694605,0.0440294240835203,0.0445468703340926,0.0441615129034967,0.0439344871532084,0.0442475072902201,0.0440148548884682,0.0443445099687672,0.0435343499654856,0.0442800405862063,0.0439930035501866,0.0439046219649715,0.0438594439381197,0.0439791903385534,0.0450709920227121,0.0440698522842072,0.0453212421791975,0.0441739116982742,0.0433503057544926,0.0430172338607087,0.0437938798719874,0.0442220057966711,0.0434525156991281,0.0442162493945444,0.0451524175340551,-0.0428658976096882,0.0437422969379145,-0.0444806186182561,-0.0423432177208416,-0.0440926027462967,-0.0432256640857988,0.0439066832687167,-0.0442543604501494,-0.04335577835856,-0.0449415922121183,-0.0449996652225809,-0.0447971852188742,0.0439680824424184,0.0446001501651261,0.0437876279807273,0.0445509310083586,0.0443630438682245
"4",AE3563322,0.0403591449805688,0.0488717582784439,0.0439426934084001,0.0438900805295303,0.0432676329633838,0.0422872523275984,0.0411997735254061,0.0428099548405735,0.0455562365721602,0.0446976044527472,0.0502761355376757,0.0441230704868756,0.0408067300858751,-0.044160700079032,0.042684613620072,0.044464022214012,0.0424160850298707,0.0449023722938981,0.0448517043504598,0.0429857343156242,0.0443372562189265,0.0431769235143172,0.0445928580351892,0.0412452288957761,0.0440786717836436,0.0459011256670185,0.0441119429883872,0.0427673377079078,0.0433114227564511,0.0435647015797618,0.0446487761737186,0.044477588580651,0.0448060246545486,0.0421661603378635,0.0446043929392079,0.0442661240521845,0.0444477316562876,0.0448499945637356,0.0443016631549732,0.0441051667772478,0.0407772737050506,0.0368248521204659,0.0439452939720896,0.0440909048566223,0.0431244779931604,0.0436880021924787,0.0437889866151615,0.0430057037434339,0.0448976741490529,0.0441810426737453,0.04527302536232,0.0436523473285894,0.0434548582523025,0.0446408424350262,0.0420162998211685,0.0425836010005317,0.0448650618703607,0.0442215715728939,0.0440932345979033,-0.0436415059752307,0.0443721652637298,0.0425259100928822,0.0427285742735545,0.0431483033267835,0.0435768741099238,0.0443464131579535,0.0444640345121623,0.0446695841294169,0.0446039730790314,0.0442198861756868,0.0434812744693096,0.0427962776666912,0.0441929858944958,0.0451417176427187,0.0445626898270396,0.043699385880974,0.0424117722035496,0.0431590633322324,0.0447281965730597,0.0446946063158903,0.0440475044094009,0.044100483273393,0.0439922371109138,0.0427747804183643,0.0427990908836418,0.0454151557153128,0.0447866267029702,0.0437845186954273,0.0414103147206481,0.0448267561397104,0.0425005425868802,0.0433840687653628,0.0429025029885487,0.0443022388978747,0.0428061641865409,0.042986866702238,0.0400594317729057,0.0437646068265699,0.0431914183944516,0.0439190134699634,0.0440934066460233,0.0463278725231477,0.0443781034186998,0.043461208501988,0.0447066040590442,-0.0449093492953056,0.0431291212209056,0.0448041343690666,0.0461370150016477,0.045293850254133,0.0445931878051813,0.0449710014569592,0.0445175361748979,0.0447173512960744,0.0415203289409499,0.0442914874373135,0.0460714438843406,0.0440511517907755,0.0441654575518651,0.0443741761173839,-0.042645740773625,0.0444227337668416,0.0433347695429322,0.0432499060929099,0.0441156157596791,-0.0447600242406609,-0.0452050420050098,-0.0433390904899704,-0.0445095239519379,-0.0445888779153811,-0.0444425435510467,0.0448723614612586,0.0436756327566404,-0.0427768432338996,0.0446024653108811,-0.0419111299307614,-0.0451372880026437,-0.0441503613075618,-0.0447720514331447,-0.0438205890484605,-0.042576924364726,-0.0431602838322493,-0.0515500938210918,0.0442045573884943,-0.042486797374581,-0.0459194648008428,-0.0439867593088334,-0.0437816405314002,-0.042636321269626,-0.042949054005215,-0.0446349110757559,-0.0445400233012938,-0.0454700197607885,-0.0433854360952662,-0.0442937551307834,-0.0441783577558169,-0.0421754349286194,-0.0451306869163662,-0.044103391764775,-0.0448181095093675,-0.0439304709787322,0.0422875068848814,0.0421873133954969,-0.0428454626678091,-0.0441478806471855,-0.0429181422882245,-0.0435134020751017,0.0433144982959782,-0.0432378089924456,0.0446257019128941,-0.0454053538554518,-0.0447981965408828,-0.0446872666582425,-0.0422370052673354,-0.0451908131067246,0.0414632496691119,0.0455816305864583,0.0439544956909113,0.0437418208777239,0.0448362513941194,0.0451082919162819,0.0434453476730768,0.0443495305239307,-0.043645779467437,0.0426952492255124,0.0470536416072132,0.0422539543289634,0.0435226753407738,0.0470888789146375,0.0433282030818115,0.0450674008577767,0.0452429852169223,0.0448906034229501,0.04492681637651,0.0437528816969149,0.0442124808865544,0.0449907204061737,0.0444571854055402,0.0448313041450949,0.0447851263326144,0.0456190702163637,0.0437787920933617,0.0438030672719397,0.0434496396376774,0.0447516691466648,0.0435969070107999,0.0438072536696405,0.0445621555088508,0.0445567951853805,0.0447687911088073,0.0443780096994682,0.0434438674729227,0.0445134021309541,0.0446584929981045,0.0439839421387774,0.0431189015340961,0.0449971556926375,0.043590163370329,0.0444957884764368,0.0446164070764485,0.0444132446600356,0.0439038730118648,0.042662911314948,0.0439656139015328,0.0440053046134888,0.0438000129652869,0.0433773260408729,0.0448568800961405,0.0429255052918734,0.0421277902666145,0.0444102940538239,0.0430347044247744,0.0447422650711047,0.0437537686736907,0.0441093021884371,0.0446528741545876,0.0425273467133215,0.0452696533717271,0.0411938862019554,0.0434734598184131,0.0433353246107522,0.0431549330603811,0.0450172023575575,-0.0447241127870767,0.0439962247617765,-0.0449656720405573,-0.0448155415304409,-0.0424376769071519,-0.0435661327060223,0.0436950622182155,-0.0441276377893218,-0.043474647584425,-0.0453158380841067,-0.0447094004896253,-0.0440105218381458,0.0452350717224128,0.0439056296586342,0.0432466576974614,0.0465134930267556,0.0465400031927426
"5",AE3564222,0.0461021260700704,0.0456875311076579,0.0445393443501889,0.0448491321830986,0.045758260656632,0.0445124034024868,0.0455313972211228,0.042599786858154,0.0442137682592238,0.0440157193235417,0.0469061850747667,0.0435969966755568,0.0458117211497934,-0.0432646695924772,0.0444821235480196,0.0437906550796171,0.0447402822240622,0.0443379491815117,0.0445081858887965,0.0444817170812918,0.0472591492937673,0.0432757291412923,0.0439783006896458,0.0454782287474298,0.0448613368760846,0.0444985709990837,0.0449995904175476,0.0444058962341415,0.0440516943191922,0.0449209308790872,0.0436341390039625,0.0439609742104923,0.0432888692774806,0.0448865138386802,0.0448941040250247,0.0437400216196171,0.0437109144700476,0.0449037218867382,0.0447747480288742,0.0435008405338939,0.0453769784899871,0.0403245366865187,0.0444991176196784,0.043926369608586,0.0443085495666648,0.0442351505068179,0.0437291631324793,0.0448340691376172,0.044036410054818,0.0443754653755954,0.0443424003115966,0.0450048766591458,0.0435403902530115,0.0442874771929963,0.0450468596770467,0.0447785358311749,0.0437466479724251,0.0430201514827899,0.0441918585462201,-0.0446212512484902,0.0431984061807228,0.0449202419527948,0.0448218536431539,0.0450300624090175,0.0443255739395026,0.0444899863679779,0.0440549871316016,0.0438545184364251,0.0442310562817497,0.0439671496569394,0.0443098003656303,0.0450573451773547,0.043781346823878,0.0446901843134573,0.0443123486926371,0.0446748859961705,0.045202453729905,0.0444137582974628,0.0442999400234376,0.0450094975706545,0.0438830254889557,0.04361217647193,0.0442051255572151,0.044207389645442,0.0444068956302092,0.0446877950358427,0.0449229954275017,0.0441904011277569,0.0452370893553308,0.0438772873449552,0.0450524379219188,0.0440529064211989,0.0446329312274474,0.0445823320549698,0.0447271111781395,0.044388893171723,0.045595721665329,0.0448904070603945,0.0446242629830818,0.0451191996744421,0.0451359987613701,0.0443241706109068,0.044356171482658,0.0446898960328868,0.0440548250289725,-0.0448842366337237,0.0450093280795333,0.0446204578966309,0.0464250134556254,0.0441572049058844,0.0436009370161379,0.0451031191946514,0.0447975616362859,0.0438509364901185,0.046569005462052,0.0440515520549829,0.0454009305468708,0.0439096806583759,0.0439526346823647,0.0446404841067675,-0.0455273056194483,0.044413604779636,0.0443755528754967,0.0446269446958811,0.0446499940444894,-0.0439074270987277,-0.047067155585019,-0.0446640582884546,-0.0443980010281402,-0.0437786851843801,-0.0443113754329584,0.0449591957967431,0.0434358202153069,-0.0442384548680288,0.044211329327575,-0.0448175157687745,-0.0444261452234315,-0.0454556565997691,-0.0445744480863395,-0.0444996715977981,-0.04601440398785,-0.0439767823505614,-0.0476170284941539,0.0444213881942782,-0.0450022218363158,-0.0445546876028335,-0.0441068783831839,-0.0460591835068236,-0.0447327600373178,-0.0437758878380335,-0.0443139014542857,-0.0449035326620559,-0.0450065035925296,-0.043938953091336,-0.044300703094838,-0.0436437482487087,-0.0444860031371903,-0.0443411619348251,-0.0450473297516633,-0.0450331693085755,-0.044522229003684,0.0462502904870701,0.0445168788486912,-0.0439752624218306,-0.0436581532794586,-0.0443499167771999,-0.0451514419537794,0.044917813951269,-0.0440259006223897,0.0432120879227104,-0.0442404841889309,-0.045642656899798,-0.0455505411520929,-0.0437332786310851,-0.0437094195445348,0.0452053128273198,0.043954744432411,0.0443243961103602,0.0433540746397721,0.0444563985631796,0.0447503758183653,0.0449989112066495,0.0454887161863651,-0.0447495273990343,0.045402483532627,0.044514843322677,0.0456665490732143,0.0440439389830752,0.044483652139713,0.04355442315423,0.0448215942917705,0.0421922001646822,0.0442835666507795,0.0442126454603002,0.0439422183979702,0.0442301321760637,0.0429787801022491,0.0434040614747031,0.0451915261620086,0.0441818115152509,0.044791555895921,0.0438645950800673,0.0442042716898155,0.0445973676875621,0.0435862273609689,0.0447184408539214,0.0449897874587061,0.0452883015142053,0.0449393542105583,0.0448464397004133,0.0449292115191662,0.0450747026877028,0.0454719355090189,0.04401320597743,0.0448297072867252,0.0444863616275044,0.0442536308140462,0.044818170331471,0.0439630792630616,0.0448027145501386,0.0442373164248144,0.0442792077547925,0.0447344254551158,0.0443206753312099,0.044353899173443,0.0443000334420398,0.0451861558275595,0.0442272060578671,0.044274638999058,0.0448683329313917,0.0442426607550655,0.0452518312619381,0.044823864222173,0.0450515045068002,0.0443623459880727,0.044279549639158,0.0451638056817744,0.045458602722345,0.0453990899616516,0.0431990296574068,0.0448173448832415,0.0450284008408977,0.0456157389907806,-0.0431785215471385,0.0442053645845441,-0.0437357484401825,-0.0458215836586548,-0.0457892517543023,-0.0443020396047161,0.0445586364221044,-0.0454149289794235,-0.0448289562922859,-0.0446015000007395,-0.0441935133285878,-0.0446620699792313,0.0452716733334384,0.0438478748190121,0.0447612081548567,0.0448048247817754,0.0452369922513108
